1F4DD ; [.1360.0020.0002] # MEMO
1F4DE ; [.1361.0020.0002] # TELEPHONE RECEIVER
1F4DF ; [.1362.0020.0002] # PAGER
1F4E0 ; [.1363.0020.0002] # FAX MACHINE
1F4E1 ; [.1364.0020.0002] # SATELLITE ANTENNA
1F4E2 ; [.1365.0020.0002] # PUBLIC ADDRESS LOUDSPEAKER
1F4E3 ; [.1366.0020.0002] # CHEERING MEGAPHONE
1F4E4 ; [.1367.0020.0002] # OUTBOX TRAY
1F4E5 ; [.1368.0020.0002] # INBOX TRAY
1F4E6 ; [.1369.0020.0002] # PACKAGE
1F4E7 ; [.136A.0020.0002] # E-MAIL SYMBOL
1F4E8 ; [.136B.0020.0002] # INCOMING ENVELOPE
1F4E9 ; [.136C.0020.0002] # ENVELOPE WITH DOWNWARDS ARROW ABOVE
1F4EA ; [.136D.0020.0002] # CLOSED MAILBOX WITH LOWERED FLAG
1F4EB ; [.136E.0020.0002] # CLOSED MAILBOX WITH RAISED FLAG
1F4EC ; [.136F.0020.0002] # OPEN MAILBOX WITH RAISED FLAG
1F4ED ; [.1370.0020.0002] # OPEN MAILBOX WITH LOWERED FLAG
1F4EE ; [.1371.0020.0002] # POSTBOX
1F4EF ; [.1372.0020.0002] # POSTAL HORN
1F4F0 ; [.1373.0020.0002] # NEWSPAPER
1F4F1 ; [.1374.0020.0002] # MOBILE PHONE
1F4F2 ; [.1375.0020.0002] # MOBILE PHONE WITH RIGHTWARDS ARROW AT LEFT
1F4F3 ; [.1376.0020.0002] # VIBRATION MODE
1F4F4 ; [.1377.0020.0002] # MOBILE PHONE OFF
1F4F5 ; [.1378.0020.0002] # NO MOBILE PHONES
1F4F6 ; [.1379.0020.0002] # ANTENNA WITH BARS
1F4F7 ; [.137A.0020.0002] # CAMERA
1F4F8 ; [.137B.0020.0002] # CAMERA WITH FLASH
1F4F9 ; [.137C.0020.0002] # VIDEO CAMERA
1F4FA ; [.137D.0020.0002] # TELEVISION
1F4FB ; [.137E.0020.0002] # RADIO
1F4FC ; [.137F.0020.0002] # VIDEOCASSETTE
1F4FD ; [.1380.0020.0002] # FILM PROJECTOR
1F4FE ; [.1381.0020.0002] # PORTABLE STEREO
1F4FF ; [.1382.0020.0002] # PRAYER BEADS
1F500 ; [.1383.0020.0002] # TWISTED RIGHTWARDS ARROWS
1F501 ; [.1384.0020.0002] # CLOCKWISE RIGHTWARDS AND LEFTWARDS OPEN CIRCLE ARROWS
1F502 ; [.1385.0020.0002] # CLOCKWISE RIGHTWARDS AND LEFTWARDS OPEN CIRCLE ARROWS WITH CIRCLED ONE OVERLAY
1F503 ; [.1386.0020.0002] # CLOCKWISE DOWNWARDS AND UPWARDS OPEN CIRCLE ARROWS
1F504 ; [.1387.0020.0002] # ANTICLOCKWISE DOWNWARDS AND UPWARDS OPEN CIRCLE ARROWS
1F505 ; [.1388.0020.0002] # LOW BRIGHTNESS SYMBOL
1F506 ; [.1389.0020.0002] # HIGH BRIGHTNESS SYMBOL
1F507 ; [.138A.0020.0002] # SPEAKER WITH CANCELLATION STROKE
1F508 ; [.138B.0020.0002] # SPEAKER
1F509 ; [.138C.0020.0002] # SPEAKER WITH ONE SOUND WAVE
1F50A ; [.138D.0020.0002] # SPEAKER WITH THREE SOUND WAVES
1F50B ; [.138E.0020.0002] # BATTERY
1F50C ; [.138F.0020.0002] # ELECTRIC PLUG
1F50D ; [.1390.0020.0002] # LEFT-POINTING MAGNIFYING GLASS
1F50E ; [.1391.0020.0002] # RIGHT-POINTING MAGNIFYING GLASS
1F50F ; [.1392.0020.0002] # LOCK WITH INK PEN
1F510 ; [.1393.0020.0002] # CLOSED LOCK WITH KEY
1F511 ; [.1394.0020.0002] # KEY
1F512 ; [.1395.0020.0002] # LOCK
1F513 ; [.1396.0020.0002] # OPEN LOCK
1F514 ; [.1397.0020.0002] # BELL
1F515 ; [.1398.0020.0002] # BELL WITH CANCELLATION STROKE
1F516 ; [.1399.0020.0002] # BOOKMARK
1F517 ; [.139A.0020.0002] # LINK SYMBOL
1F518 ; [.139B.0020.0002] # RADIO BUTTON
1F519 ; [.139C.0020.0002] # BACK WITH LEFTWARDS ARROW ABOVE
1F51A ; [.139D.0020.0002] # END WITH LEFTWARDS ARROW ABOVE
1F51B ; [.139E.0020.0002] # ON WITH EXCLAMATION MARK WITH LEFT RIGHT ARROW ABOVE
1F51C ; [.139F.0020.0002] # SOON WITH RIGHTWARDS ARROW ABOVE
1F51D ; [.13A0.0020.0002] # TOP WITH UPWARDS ARROW ABOVE
1F51E ; [.13A1.0020.0002] # NO ONE UNDER EIGHTEEN SYMBOL
1F51F ; [.13A2.0020.0002] # KEYCAP TEN
1F520 ; [.13A3.0020.0002] # INPUT SYMBOL FOR LATIN CAPITAL LETTERS
1F521 ; [.13A4.0020.0002] # INPUT SYMBOL FOR LATIN SMALL LETTERS
1F522 ; [.13A5.0020.0002] # INPUT SYMBOL FOR NUMBERS
1F523 ; [.13A6.0020.0002] # INPUT SYMBOL FOR SYMBOLS
1F524 ; [.13A7.0020.0002] # INPUT SYMBOL FOR LATIN LETTERS
1F525 ; [.13A8.0020.0002] # FIRE
1F526 ; [.13A9.0020.0002] # ELECTRIC TORCH
1F527 ; [.13AA.0020.0002] # WRENCH
1F528 ; [.13AB.0020.0002] # HAMMER
1F529 ; [.13AC.0020.0002] # NUT AND BOLT
1F52A ; [.13AD.0020.0002] # HOCHO
1F52B ; [.13AE.0020.0002] # PISTOL
1F52C ; [.13AF.0020.0002] # MICROSCOPE
1F52D ; [.13B0.0020.0002] # TELESCOPE
1F52E ; [.13B1.0020.0002] # CRYSTAL BALL
1F52F ; [.13B2.0020.0002] # SIX POINTED STAR WITH MIDDLE DOT
1F530 ; [.13B3.0020.0002] # JAPANESE SYMBOL FOR BEGINNER
1F531 ; [.13B4.0020.0002] # TRIDENT EMBLEM
1F532 ; [.13B5.0020.0002] # BLACK SQUARE BUTTON
1F533 ; [.13B6.0020.0002] # WHITE SQUARE BUTTON
1F534 ; [.13B7.0020.0002] # LARGE RED CIRCLE
1F535 ; [.13B8.0020.0002] # LARGE BLUE CIRCLE
1F536 ; [.13B9.0020.0002] # LARGE ORANGE DIAMOND
1F537 ; [.13BA.0020.0002] # LARGE BLUE DIAMOND
1F538 ; [.13BB.0020.0002] # SMALL ORANGE DIAMOND
1F539 ; [.13BC.0020.0002] # SMALL BLUE DIAMOND
1F53A ; [.13BD.0020.0002] # UP-POINTING RED TRIANGLE
1F53B ; [.13BE.0020.0002] # DOWN-POINTING RED TRIANGLE
1F53C ; [.13BF.0020.0002] # UP-POINTING SMALL RED TRIANGLE
1F53D ; [.13C0.0020.0002] # DOWN-POINTING SMALL RED TRIANGLE
1F53E ; [.13C1.0020.0002] # LOWER RIGHT SHADOWED WHITE CIRCLE
1F53F ; [.13C2.0020.0002] # UPPER RIGHT SHADOWED WHITE CIRCLE
1F540 ; [.13C3.0020.0002] # CIRCLED CROSS POMMEE
1F541 ; [.13C4.0020.0002] # CROSS POMMEE WITH HALF-CIRCLE BELOW
1F542 ; [.13C5.0020.0002] # CROSS POMMEE
1F543 ; [.13C6.0020.0002] # NOTCHED LEFT SEMICIRCLE WITH THREE DOTS
1F544 ; [.13C7.0020.0002] # NOTCHED RIGHT SEMICIRCLE WITH THREE DOTS
1F545 ; [.13C8.0020.0002] # SYMBOL FOR MARKS CHAPTER
1F546 ; [.13C9.0020.0002] # WHITE LATIN CROSS
1F547 ; [.13CA.0020.0002] # HEAVY LATIN CROSS
1F548 ; [.13CB.0020.0002] # CELTIC CROSS
1F549 ; [.13CC.0020.0002] # OM SYMBOL
1F54A ; [.13CD.0020.0002] # DOVE OF PEACE
1F54B ; [.13CE.0020.0002] # KAABA
1F54C ; [.13CF.0020.0002] # MOSQUE
1F54D ; [.13D0.0020.0002] # SYNAGOGUE
1F54E ; [.13D1.0020.0002] # MENORAH WITH NINE BRANCHES
1F54F ; [.13D2.0020.0002] # BOWL OF HYGIEIA
1F550 ; [.13D3.0020.0002] # CLOCK FACE ONE OCLOCK
1F551 ; [.13D4.0020.0002] # CLOCK FACE TWO OCLOCK
1F552 ; [.13D5.0020.0002] # CLOCK FACE THREE OCLOCK
1F553 ; [.13D6.0020.0002] # CLOCK FACE FOUR OCLOCK
1F554 ; [.13D7.0020.0002] # CLOCK FACE FIVE OCLOCK
1F555 ; [.13D8.0020.0002] # CLOCK FACE SIX OCLOCK
1F556 ; [.13D9.0020.0002] # CLOCK FACE SEVEN OCLOCK
1F557 ; [.13DA.0020.0002] # CLOCK FACE EIGHT OCLOCK
1F558 ; [.13DB.0020.0002] # CLOCK FACE NINE OCLOCK
1F559 ; [.13DC.0020.0002] # CLOCK FACE TEN OCLOCK
1F55A ; [.13DD.0020.0002] # CLOCK FACE ELEVEN OCLOCK
1F55B ; [.13DE.0020.0002] # CLOCK FACE TWELVE OCLOCK
1F55C ; [.13DF.0020.0002] # CLOCK FACE ONE-THIRTY
1F55D ; [.13E0.0020.0002] # CLOCK FACE TWO-THIRTY
1F55E ; [.13E1.0020.0002] # CLOCK FACE THREE-THIRTY
1F55F ; [.13E2.0020.0002] # CLOCK FACE FOUR-THIRTY
1F560 ; [.13E3.0020.0002] # CLOCK FACE FIVE-THIRTY
1F561 ; [.13E4.0020.0002] # CLOCK FACE SIX-THIRTY
1F562 ; [.13E5.0020.0002] # CLOCK FACE SEVEN-THIRTY
1F563 ; [.13E6.0020.0002] # CLOCK FACE EIGHT-THIRTY
1F564 ; [.13E7.0020.0002] # CLOCK FACE NINE-THIRTY
1F565 ; [.13E8.0020.0002] # CLOCK FACE TEN-THIRTY
1F566 ; [.13E9.0020.0002] # CLOCK FACE ELEVEN-THIRTY
1F567 ; [.13EA.0020.0002] # CLOCK FACE TWELVE-THIRTY
1F568 ; [.13EB.0020.0002] # RIGHT SPEAKER
1F569 ; [.13EC.0020.0002] # RIGHT SPEAKER WITH ONE SOUND WAVE
1F56A ; [.13ED.0020.0002] # RIGHT SPEAKER WITH THREE SOUND WAVES
1F56B ; [.13EE.0020.0002] # BULLHORN
1F56C ; [.13EF.0020.0002] # BULLHORN WITH SOUND WAVES
1F56D ; [.13F0.0020.0002] # RINGING BELL
1F56E ; [.13F1.0020.0002] # BOOK
1F56F ; [.13F2.0020.0002] # CANDLE
1F570 ; [.13F3.0020.0002] # MANTELPIECE CLOCK
1F571 ; [.13F4.0020.0002] # BLACK SKULL AND CROSSBONES
1F572 ; [.13F5.0020.0002] # NO PIRACY
1F573 ; [.13F6.0020.0002] # HOLE
1F574 ; [.13F7.0020.0002] # MAN IN BUSINESS SUIT LEVITATING
1F575 ; [.13F8.0020.0002] # SLEUTH OR SPY
1F576 ; [.13F9.0020.0002] # DARK SUNGLASSES
1F577 ; [.13FA.0020.0002] # SPIDER
1F578 ; [.13FB.0020.0002] # SPIDER WEB
1F579 ; [.13FC.0020.0002] # JOYSTICK
1F57B ; [.13FD.0020.0002] # LEFT HAND TELEPHONE RECEIVER
1F57C ; [.13FE.0020.0002] # TELEPHONE RECEIVER WITH PAGE
1F57D ; [.13FF.0020.0002] # RIGHT HAND TELEPHONE RECEIVER
1F57E ; [.1400.0020.0002] # WHITE TOUCHTONE TELEPHONE
1F57F ; [.1401.0020.0002] # BLACK TOUCHTONE TELEPHONE
1F580 ; [.1402.0020.0002] # TELEPHONE ON TOP OF MODEM
1F581 ; [.1403.0020.0002] # CLAMSHELL MOBILE PHONE
1F582 ; [.1404.0020.0002] # BACK OF ENVELOPE
1F583 ; [.1405.0020.0002] # STAMPED ENVELOPE
1F584 ; [.1406.0020.0002] # ENVELOPE WITH LIGHTNING
1F585 ; [.1407.0020.0002] # FLYING ENVELOPE
1F586 ; [.1408.0020.0002] # PEN OVER STAMPED ENVELOPE
1F587 ; [.1409.0020.0002] # LINKED PAPERCLIPS
1F588 ; [.140A.0020.0002] # BLACK PUSHPIN
1F589 ; [.140B.0020.0002] # LOWER LEFT PENCIL
1F58A ; [.140C.0020.0002] # LOWER LEFT BALLPOINT PEN
1F58B ; [.140D.0020.0002] # LOWER LEFT FOUNTAIN PEN
1F58C ; [.140E.0020.0002] # LOWER LEFT PAINTBRUSH
1F58D ; [.140F.0020.0002] # LOWER LEFT CRAYON
1F58E ; [.1410.0020.0002] # LEFT WRITING HAND
1F58F ; [.1411.0020.0002] # TURNED OK HAND SIGN
1F590 ; [.1412.0020.0002] # RAISED HAND WITH FINGERS SPLAYED
1F591 ; [.1413.0020.0002] # REVERSED RAISED HAND WITH FINGERS SPLAYED
1F592 ; [.1414.0020.0002] # REVERSED THUMBS UP SIGN
1F593 ; [.1415.0020.0002] # REVERSED THUMBS DOWN SIGN
1F594 ; [.1416.0020.0002] # REVERSED VICTORY HAND
1F595 ; [.1417.0020.0002] # REVERSED HAND WITH MIDDLE FINGER EXTENDED
1F596 ; [.1418.0020.0002] # RAISED HAND WITH PART BETWEEN MIDDLE AND RING FINGERS
1F597 ; [.1419.0020.0002] # WHITE DOWN POINTING LEFT HAND INDEX
1F598 ; [.141A.0020.0002] # SIDEWAYS WHITE LEFT POINTING INDEX
1F599 ; [.141B.0020.0002] # SIDEWAYS WHITE RIGHT POINTING INDEX
1F59A ; [.141C.0020.0002] # SIDEWAYS BLACK LEFT POINTING INDEX
1F59B ; [.141D.0020.0002] # SIDEWAYS BLACK RIGHT POINTING INDEX
1F59C ; [.141E.0020.0002] # BLACK LEFT POINTING BACKHAND INDEX
1F59D ; [.141F.0020.0002] # BLACK RIGHT POINTING BACKHAND INDEX
1F59E ; [.1420.0020.0002] # SIDEWAYS WHITE UP POINTING INDEX
1F59F ; [.1421.0020.0002] # SIDEWAYS WHITE DOWN POINTING INDEX
1F5A0 ; [.1422.0020.0002] # SIDEWAYS BLACK UP POINTING INDEX
1F5A1 ; [.1423.0020.0002] # SIDEWAYS BLACK DOWN POINTING INDEX
1F5A2 ; [.1424.0020.0002] # BLACK UP POINTING BACKHAND INDEX
1F5A3 ; [.1425.0020.0002] # BLACK DOWN POINTING BACKHAND INDEX
1F5A5 ; [.1426.0020.0002] # DESKTOP COMPUTER
1F5A6 ; [.1427.0020.0002] # KEYBOARD AND MOUSE
1F5A7 ; [.1428.0020.0002] # THREE NETWORKED COMPUTERS
1F5A8 ; [.1429.0020.0002] # PRINTER
1F5A9 ; [.142A.0020.0002] # POCKET CALCULATOR
1F5AA ; [.142B.0020.0002] # BLACK HARD SHELL FLOPPY DISK
1F5AB ; [.142C.0020.0002] # WHITE HARD SHELL FLOPPY DISK
1F5AC ; [.142D.0020.0002] # SOFT SHELL FLOPPY DISK
1F5AD ; [.142E.0020.0002] # TAPE CARTRIDGE
1F5AE ; [.142F.0020.0002] # WIRED KEYBOARD
1F5AF ; [.1430.0020.0002] # ONE BUTTON MOUSE
1F5B0 ; [.1431.0020.0002] # TWO BUTTON MOUSE
1F5B1 ; [.1432.0020.0002] # THREE BUTTON MOUSE
1F5B2 ; [.1433.0020.0002] # TRACKBALL
1F5B3 ; [.1434.0020.0002] # OLD PERSONAL COMPUTER
1F5B4 ; [.1435.0020.0002] # HARD DISK
1F5B5 ; [.1436.0020.0002] # SCREEN
1F5B6 ; [.1437.0020.0002] # PRINTER ICON
1F5B7 ; [.1438.0020.0002] # FAX ICON
1F5B8 ; [.1439.0020.0002] # OPTICAL DISC ICON
1F5B9 ; [.143A.0020.0002] # DOCUMENT WITH TEXT
1F5BA ; [.143B.0020.0002] # DOCUMENT WITH TEXT AND PICTURE
1F5BB ; [.143C.0020.0002] # DOCUMENT WITH PICTURE
1F5BC ; [.143D.0020.0002] # FRAME WITH PICTURE
1F5BD ; [.143E.0020.0002] # FRAME WITH TILES
1F5BE ; [.143F.0020.0002] # FRAME WITH AN X
1F5BF ; [.1440.0020.0002] # BLACK FOLDER
1F5C0 ; [.1441.0020.0002] # FOLDER
1F5C1 ; [.1442.0020.0002] # OPEN FOLDER
1F5C2 ; [.1443.0020.0002] # CARD INDEX DIVIDERS
1F5C3 ; [.1444.0020.0002] # CARD FILE BOX
1F5C4 ; [.1445.0020.0002] # FILE CABINET
1F5C5 ; [.1446.0020.0002] # EMPTY NOTE
1F5C6 ; [.1447.0020.0002] # EMPTY NOTE PAGE
1F5C7 ; [.1448.0020.0002] # EMPTY NOTE PAD
1F5C8 ; [.1449.0020.0002] # NOTE
1F5C9 ; [.144A.0020.0002] # NOTE PAGE
1F5CA ; [.144B.0020.0002] # NOTE PAD
1F5CB ; [.144C.0020.0002] # EMPTY DOCUMENT
1F5CC ; [.144D.0020.0002] # EMPTY PAGE
1F5CD ; [.144E.0020.0002] # EMPTY PAGES
1F5CE ; [.144F.0020.0002] # DOCUMENT
1F5CF ; [.1450.0020.0002] # PAGE
1F5D0 ; [.1451.0020.0002] # PAGES
1F5D1 ; [.1452.0020.0002] # WASTEBASKET
1F5D2 ; [.1453.0020.0002] # SPIRAL NOTE PAD
1F5D3 ; [.1454.0020.0002] # SPIRAL CALENDAR PAD
1F5D4 ; [.1455.0020.0002] # DESKTOP WINDOW
1F5D5 ; [.1456.0020.0002] # MINIMIZE
1F5D6 ; [.1457.0020.0002] # MAXIMIZE
1F5D7 ; [.1458.0020.0002] # OVERLAP
1F5D8 ; [.1459.0020.0002] # CLOCKWISE RIGHT AND LEFT SEMICIRCLE ARROWS
1F5D9 ; [.145A.0020.0002] # CANCELLATION X
1F5DA ; [.145B.0020.0002] # INCREASE FONT SIZE SYMBOL
1F5DB ; [.145C.0020.0002] # DECREASE FONT SIZE SYMBOL
1F5DC ; [.145D.0020.0002] # COMPRESSION
1F5DD ; [.145E.0020.0002] # OLD KEY
1F5DE ; [.145F.0020.0002] # ROLLED-UP NEWSPAPER
1F5DF ; [.1460.0020.0002] # PAGE WITH CIRCLED TEXT
1F5E0 ; [.1461.0020.0002] # STOCK CHART
1F5E1 ; [.1462.0020.0002] # DAGGER KNIFE
1F5E2 ; [.1463.0020.0002] # LIPS
1F5E3 ; [.1464.0020.0002] # SPEAKING HEAD IN SILHOUETTE
1F5E4 ; [.1465.0020.0002] # THREE RAYS ABOVE
1F5E5 ; [.1466.0020.0002] # THREE RAYS BELOW
1F5E6 ; [.1467.0020.0002] # THREE RAYS LEFT
1F5E7 ; [.1468.0020.0002] # THREE RAYS RIGHT
1F5E8 ; [.1469.0020.0002] # LEFT SPEECH BUBBLE
1F5E9 ; [.146A.0020.0002] # RIGHT SPEECH BUBBLE
1F5EA ; [.146B.0020.0002] # TWO SPEECH BUBBLES
1F5EB ; [.146C.0020.0002] # THREE SPEECH BUBBLES
1F5EC ; [.146D.0020.0002] # LEFT THOUGHT BUBBLE
1F5ED ; [.146E.0020.0002] # RIGHT THOUGHT BUBBLE
1F5EE ; [.146F.0020.0002] # LEFT ANGER BUBBLE
1F5EF ; [.1470.0020.0002] # RIGHT ANGER BUBBLE
1F5F0 ; [.1471.0020.0002] # MOOD BUBBLE
1F5F1 ; [.1472.0020.0002] # LIGHTNING MOOD BUBBLE
1F5F2 ; [.1473.0020.0002] # LIGHTNING MOOD
1F5F3 ; [.1474.0020.0002] # BALLOT BOX WITH BALLOT
1F5F4 ; [.1475.0020.0002] # BALLOT SCRIPT X
1F5F5 ; [.1476.0020.0002] # BALLOT BOX WITH SCRIPT X
1F5F6 ; [.1477.0020.0002] # BALLOT BOLD SCRIPT X
1F5F7 ; [.1478.0020.0002] # BALLOT BOX WITH BOLD SCRIPT X
1F5F8 ; [.1479.0020.0002] # LIGHT CHECK MARK
1F5F9 ; [.147A.0020.0002] # BALLOT BOX WITH BOLD CHECK
1F5FA ; [.147B.0020.0002] # WORLD MAP
1F5FB ; [.147C.0020.0002] # MOUNT FUJI
1F5FC ; [.147D.0020.0002] # TOKYO TOWER
1F5FD ; [.147E.0020.0002] # STATUE OF LIBERTY
1F5FE ; [.147F.0020.0002] # SILHOUETTE OF JAPAN
1F5FF ; [.1480.0020.0002] # MOYAI

1F600 ; [.1490.0020.0002] # GRINNING FACE
1F601 ; [.1491.0020.0002] # GRINNING FACE WITH SMILING EYES
1F602 ; [.1492.0020.0002] # FACE WITH TEARS OF JOY
1F603 ; [.1493.0020.0002] # SMILING FACE WITH OPEN MOUTH
1F604 ; [.1494.0020.0002] # SMILING FACE WITH OPEN MOUTH AND SMILING EYES
1F605 ; [.1495.0020.0002] # SMILING FACE WITH OPEN MOUTH AND COLD SWEAT
1F606 ; [.1496.0020.0002] # SMILING FACE WITH OPEN MOUTH AND TIGHTLY-CLOSED EYES
1F607 ; [.1497.0020.0002] # SMILING FACE WITH HALO
1F608 ; [.1498.0020.0002] # SMILING FACE WITH HORNS
1F609 ; [.1499.0020.0002] # WINKING FACE
1F60A ; [.149A.0020.0002] # SMILING FACE WITH SMILING EYES
1F60B ; [.149B.0020.0002] # FACE SAVOURING DELICIOUS FOOD
1F60C ; [.149C.0020.0002] # RELIEVED FACE
1F60D ; [.149D.0020.0002] # SMILING FACE WITH HEART-SHAPED EYES
1F60E ; [.149E.0020.0002] # SMILING FACE WITH SUNGLASSES
1F60F ; [.149F.0020.0002] # SMIRKING FACE
1F610 ; [.14A0.0020.0002] # NEUTRAL FACE
1F611 ; [.14A1.0020.0002] # EXPRESSIONLESS FACE
1F612 ; [.14A2.0020.0002] # UNAMUSED FACE
1F613 ; [.14A3.0020.0002] # FACE WITH COLD SWEAT
1F614 ; [.14A4.0020.0002] # PENSIVE FACE
1F615 ; [.14A5.0020.0002] # CONFUSED FACE
1F616 ; [.14A6.0020.0002] # CONFOUNDED FACE
1F617 ; [.14A7.0020.0002] # KISSING FACE
1F618 ; [.14A8.0020.0002] # FACE THROWING A KISS
1F619 ; [.14A9.0020.0002] # KISSING FACE WITH SMILING EYES
1F61A ; [.14AA.0020.0002] # KISSING FACE WITH CLOSED EYES
1F61B ; [.14AB.0020.0002] # FACE WITH STUCK-OUT TONGUE
1F61C ; [.14AC.0020.0002] # FACE WITH STUCK-OUT TONGUE AND WINKING EYE
1F61D ; [.14AD.0020.0002] # FACE WITH STUCK-OUT TONGUE AND TIGHTLY-CLOSED EYES
1F61E ; [.14AE.0020.0002] # DISAPPOINTED FACE
1F61F ; [.14AF.0020.0002] # WORRIED FACE
1F620 ; [.14B0.0020.0002] # ANGRY FACE
1F621 ; [.14B1.0020.0002] # POUTING FACE
1F622 ; [.14B2.0020.0002] # CRYING FACE
1F623 ; [.14B3.0020.0002] # PERSEVERING FACE
1F624 ; [.14B4.0020.0002] # FACE WITH LOOK OF TRIUMPH
1F625 ; [.14B5.0020.0002] # DISAPPOINTED BUT RELIEVED FACE
1F626 ; [.14B6.0020.0002] # FROWNING FACE WITH OPEN MOUTH
1F627 ; [.14B7.0020.0002] # ANGUISHED FACE
1F628 ; [.14B8.0020.0002] # FEARFUL FACE
1F629 ; [.14B9.0020.0002] # WEARY FACE
1F62A ; [.14BA.0020.0002] # SLEEPY FACE
1F62B ; [.14BB.0020.0002] # TIRED FACE
1F62C ; [.14BC.0020.0002] # GRIMACING FACE
1F62D ; [.14BD.0020.0002] # LOUDLY CRYING FACE
1F62E ; [.14BE.0020.0002] # FACE WITH OPEN MOUTH
1F62F ; [.14BF.0020.0002] # HUSHED FACE
1F630 ; [.14C0.0020.0002] # FACE WITH OPEN MOUTH AND COLD SWEAT
1F631 ; [.14C1.0020.0002] # FACE SCREAMING IN FEAR
1F632 ; [.14C2.0020.0002] # ASTONISHED FACE
1F633 ; [.14C3.0020.0002] # FLUSHED FACE
1F634 ; [.14C4.0020.0002] # SLEEPING FACE
1F635 ; [.14C5.0020.0002] # DIZZY FACE
1F636 ; [.14C6.0020.0002] # FACE WITHOUT MOUTH
1F637 ; [.14C7.0020.0002] # FACE WITH MEDICAL MASK
1F638 ; [.14C8.0020.0002] # GRINNING CAT FACE WITH SMILING EYES
1F639 ; [.14C9.0020.0002] # CAT FACE WITH TEARS OF JOY
1F63A ; [.14CA.0020.0002] # SMILING CAT FACE WITH OPEN MOUTH
1F63B ; [.14CB.0020.0002] # SMILING CAT FACE WITH HEART-SHAPED EYES
1F63C ; [.14CC.0020.0002] # CAT FACE WITH WRY SMILE
1F63D ; [.14CD.0020.0002] # KISSING CAT FACE WITH CLOSED EYES
1F63E ; [.14CE.0020.0002] # POUTING CAT FACE
1F63F ; [.14CF.0020.0002] # CRYING CAT FACE
1F640 ; [.14D0.0020.0002] # WEARY CAT FACE
1F641 ; [.14D1.0020.0002] # SLIGHTLY FROWNING FACE
1F642 ; [.14D2.0020.0002] # SLIGHTLY SMILING FACE
1F643 ; [.14D3.0020.0002] # UPSIDE-DOWN FACE
1F644 ; [.14D4.0020.0002] # FACE WITH ROLLING EYES
1F645 ; [.14D5.0020.0002] # FACE WITH NO GOOD GESTURE
1F646 ; [.14D6.0020.0002] # FACE WITH OK GESTURE
1F647 ; [.14D7.0020.0002] # PERSON BOWING DEEPLY
1F648 ; [.14D8.0020.0002] # SEE-NO-EVIL MONKEY
1F649 ; [.14D9.0020.0002] # HEAR-NO-EVIL MONKEY
1F64A ; [.14DA.0020.0002] # SPEAK-NO-EVIL MONKEY
1F64B ; [.14DB.0020.0002] # HAPPY PERSON RAISING ONE HAND
1F64C ; [.14DC.0020.0002] # PERSON RAISING BOTH HANDS IN CELEBRATION
1F64D ; [.14DD.0020.0002] # PERSON FROWNING
1F64E ; [.14DE.0020.0002] # PERSON WITH POUTING FACE
1F64F ; [.14DF.0020.0002] # PERSON WITH FOLDED HANDS
1F680 ; [.1510.0020.0002] # ROCKET
1F681 ; [.1511.0020.0002] # HELICOPTER
1F682 ; [.1512.0020.0002] # STEAM LOCOMOTIVE
1F683 ; [.1513.0020.0002] # RAILWAY CAR
1F684 ; [.1514.0020.0002] # HIGH-SPEED TRAIN
1F685 ; [.1515.0020.0002] # HIGH-SPEED TRAIN WITH BULLET NOSE
1F686 ; [.1516.0020.0002] # TRAIN
1F687 ; [.1517.0020.0002] # METRO
1F688 ; [.1518.0020.0002] # LIGHT RAIL
1F689 ; [.1519.0020.0002] # STATION
1F68A ; [.151A.0020.0002] # TRAM
1F68B ; [.151B.0020.0002] # TRAM CAR
1F68C ; [.151C.0020.0002] # BUS
1F68D ; [.151D.0020.0002] # ONCOMING BUS
1F68E ; [.151E.0020.0002] # TROLLEYBUS
1F68F ; [.151F.0020.0002] # BUS STOP
1F690 ; [.1520.0020.0002] # MINIBUS
1F691 ; [.1521.0020.0002] # AMBULANCE
1F692 ; [.1522.0020.0002] # FIRE ENGINE
1F693 ; [.1523.0020.0002] # POLICE CAR
1F694 ; [.1524.0020.0002] # ONCOMING POLICE CAR
1F695 ; [.1525.0020.0002] # TAXI
1F696 ; [.1526.0020.0002] # ONCOMING TAXI
1F697 ; [.1527.0020.0002] # AUTOMOBILE
1F698 ; [.1528.0020.0002] # ONCOMING AUTOMOBILE
1F699 ; [.1529.0020.0002] # RECREATIONAL VEHICLE
1F69A ; [.152A.0020.0002] # DELIVERY TRUCK
1F69B ; [.152B.0020.0002] # ARTICULATED LORRY
1F69C ; [.152C.0020.0002] # TRACTOR
1F69D ; [.152D.0020.0002] # MONORAIL
1F69E ; [.152E.0020.0002] # MOUNTAIN RAILWAY
1F69F ; [.152F.0020.0002] # SUSPENSION RAILWAY
1F6A0 ; [.1530.0020.0002] # MOUNTAIN CABLEWAY
1F6A1 ; [.1531.0020.0002] # AERIAL TRAMWAY
1F6A2 ; [.1532.0020.0002] # SHIP
1F6A3 ; [.1533.0020.0002] # ROWBOAT
1F6A4 ; [.1534.0020.0002] # SPEEDBOAT
1F6A5 ; [.1535.0020.0002] # HORIZONTAL TRAFFIC LIGHT
1F6A6 ; [.1536.0020.0002] # VERTICAL TRAFFIC LIGHT
1F6A7 ; [.1537.0020.0002] # CONSTRUCTION SIGN
